_id,ltable_ID,rtable_ID,ltable_name,ltable_address,ltable_zipcode,ltable_phone,ltable_cuisine,rtable_name,rtable_address,rtable_zipcode,rtable_phone,rtable_cuisine
423648,1860,487,lupe's,110 ave of the americas,10013,2129661326.0,mexican,lupe's east l.a. kitchen,110 avenue of the americas,10013,2129661326,mexican
445485,1934,22497,the black derby,"310 w 4th st,",10014,6469129061.0,american (new),the black derby,310 w 4th st,10014,6469129061,other
445578,1935,7128,coarse nyc,"306 w 13th st,",10014,6468961404.0,american (new),raw new york,306 w 13th st,10014,6468961404,american
446447,1938,13035,perla cafe,"234 w 4th st, ,",10014,2129331824.0,italian wine bars,perla cafe,234 w 4th st,10014,2123210298,american
453750,1967,713,wallflower,"235 w 12th st, ,",10014,6466829842.0,american (new),wallflower,235 w 12th st,10014,6466829842,french
458215,1984,19453,bespoke kitchen,"615 1/2 hudson st,",10014,2129893155.0,american (new),bespoke kitchen,615 1/2 hudson st,10014,2129893155,american
464230,2009,14203,la loteria,"29 7th ave s, ,",10014,2128589096.0,mexican,la loteria,29 7th ave s,10014,2128589096,mexican
467926,2023,14203,rafele ristorante,"29 7th ave s, ,",10014,2122421999.0,italian,la loteria,29 7th ave s,10014,2128589096,mexican
469068,2028,20727,vin sur vingt,"201 w 11th st, ,",10014,2129244442.0,wine bars french,two boots to go west,201 w 11th st,10014,5039533885,other
469230,2029,16824,mission ceviche,"353 w 14th st, ,",10014,3478216359.0,seafood food stands peruvian,burger inc,353 w 14th st,10014,9179929760,american
469252,2029,22820,mission ceviche,"353 w 14th st, ,",10014,3478216359.0,seafood food stands peruvian,mission ceviche,353 w 14th st,10014,3478216359,seafood
469381,2029,16258,mission ceviche,"353 w 14th st, ,",10014,3478216359.0,seafood food stands peruvian,three little pigs,353 w 14th st,10014,2024228663,other
469401,2029,18243,mission ceviche,"353 w 14th st, ,",10014,3478216359.0,seafood food stands peruvian,crepe sucre/the french block,353 w 14th st,10014,6466349467,french
469420,2029,20213,mission ceviche,"353 w 14th st, ,",10014,3478216359.0,seafood food stands peruvian,mo il gelato,353 w 14th st,10014,2122666758,"ice cream, gelato, yogurt, ices"
469441,2029,21818,mission ceviche,"353 w 14th st, ,",10014,3478216359.0,seafood food stands peruvian,gotham poke,353 w 14th st,10014,6466600453,hawaiian
469455,2029,3788,mission ceviche,"353 w 14th st, ,",10014,3478216359.0,seafood food stands peruvian,grape leaf new york,353 w 14th st,10014,6469431238,middle eastern
469486,2029,7209,mission ceviche,"353 w 14th st, ,",10014,3478216359.0,seafood food stands peruvian,luzzos pizza,353 w 14th st,10014,7186780811,italian
469487,2029,20377,mission ceviche,"353 w 14th st, ,",10014,3478216359.0,seafood food stands peruvian,bangkok b.a.r.,353 w 14th st,10014,9172447158,thai
469499,2029,19579,mission ceviche,"353 w 14th st, ,",10014,3478216359.0,seafood food stands peruvian,cocoa grinder,353 w 14th st,10014,7188912708,salads
469525,2029,15450,mission ceviche,"353 w 14th st, ,",10014,3478216359.0,seafood food stands peruvian,la sonrisa empanadas,353 w 14th st,10014,9179411064,mexican
471102,2037,18113,while we were young,"183 w 10th st,",10014,9176756272.0,american (new) cocktail bars,while we were young,183 w 10th st,10014,9176756272,other
476314,2057,16824,the meatball guys nyc,"353 w 14th st, ,",10014,2017878231.0,italian sandwiches,burger inc,353 w 14th st,10014,9179929760,american
476336,2057,22820,the meatball guys nyc,"353 w 14th st, ,",10014,2017878231.0,italian sandwiches,mission ceviche,353 w 14th st,10014,3478216359,seafood
476465,2057,16258,the meatball guys nyc,"353 w 14th st, ,",10014,2017878231.0,italian sandwiches,three little pigs,353 w 14th st,10014,2024228663,other
476485,2057,18243,the meatball guys nyc,"353 w 14th st, ,",10014,2017878231.0,italian sandwiches,crepe sucre/the french block,353 w 14th st,10014,6466349467,french
476504,2057,20213,the meatball guys nyc,"353 w 14th st, ,",10014,2017878231.0,italian sandwiches,mo il gelato,353 w 14th st,10014,2122666758,"ice cream, gelato, yogurt, ices"
476525,2057,21818,the meatball guys nyc,"353 w 14th st, ,",10014,2017878231.0,italian sandwiches,gotham poke,353 w 14th st,10014,6466600453,hawaiian
476539,2057,3788,the meatball guys nyc,"353 w 14th st, ,",10014,2017878231.0,italian sandwiches,grape leaf new york,353 w 14th st,10014,6469431238,middle eastern
476570,2057,7209,the meatball guys nyc,"353 w 14th st, ,",10014,2017878231.0,italian sandwiches,luzzos pizza,353 w 14th st,10014,7186780811,italian
476571,2057,20377,the meatball guys nyc,"353 w 14th st, ,",10014,2017878231.0,italian sandwiches,bangkok b.a.r.,353 w 14th st,10014,9172447158,thai
476583,2057,19579,the meatball guys nyc,"353 w 14th st, ,",10014,2017878231.0,italian sandwiches,cocoa grinder,353 w 14th st,10014,7188912708,salads
476609,2057,15450,the meatball guys nyc,"353 w 14th st, ,",10014,2017878231.0,italian sandwiches,la sonrisa empanadas,353 w 14th st,10014,9179411064,mexican
486950,2096,9586,gallo nero 3,"1 7th ave s,",10014,6467264262.0,italian venues & event spaces wine bars,gallo nero iii,1 7th ave s,10014,6467264262,italian
487710,2100,16824,burger inc nyc,"353 w 14th st, ,",10014,,burgers american (traditional),burger inc,353 w 14th st,10014,9179929760,american
487732,2100,22820,burger inc nyc,"353 w 14th st, ,",10014,,burgers american (traditional),mission ceviche,353 w 14th st,10014,3478216359,seafood
487861,2100,16258,burger inc nyc,"353 w 14th st, ,",10014,,burgers american (traditional),three little pigs,353 w 14th st,10014,2024228663,other
487881,2100,18243,burger inc nyc,"353 w 14th st, ,",10014,,burgers american (traditional),crepe sucre/the french block,353 w 14th st,10014,6466349467,french
487900,2100,20213,burger inc nyc,"353 w 14th st, ,",10014,,burgers american (traditional),mo il gelato,353 w 14th st,10014,2122666758,"ice cream, gelato, yogurt, ices"
487921,2100,21818,burger inc nyc,"353 w 14th st, ,",10014,,burgers american (traditional),gotham poke,353 w 14th st,10014,6466600453,hawaiian
487935,2100,3788,burger inc nyc,"353 w 14th st, ,",10014,,burgers american (traditional),grape leaf new york,353 w 14th st,10014,6469431238,middle eastern
487966,2100,7209,burger inc nyc,"353 w 14th st, ,",10014,,burgers american (traditional),luzzos pizza,353 w 14th st,10014,7186780811,italian
487967,2100,20377,burger inc nyc,"353 w 14th st, ,",10014,,burgers american (traditional),bangkok b.a.r.,353 w 14th st,10014,9172447158,thai
487979,2100,19579,burger inc nyc,"353 w 14th st, ,",10014,,burgers american (traditional),cocoa grinder,353 w 14th st,10014,7188912708,salads
488005,2100,15450,burger inc nyc,"353 w 14th st, ,",10014,,burgers american (traditional),la sonrisa empanadas,353 w 14th st,10014,9179411064,mexican
504481,2165,17906,tarallucci e vino - nomad,"44 e 28th st,",10016,2127791100.0,italian wine bars breakfast & brunch,tarallucci e vino,44 e 28th st,10016,2127791100,italian
505028,2166,17517,sons of thunder,"204 e 38th st, ,",10016,6468632212.0,hawaiian hot dogs poke,sons of thunder,204 e 38th st,10016,6468633312,american
505442,2169,7508,massoni,"11 e 31st st,",10016,2129511141.0,italian bars,massoni,11 e 31st st,10016,2129511141,italian
506681,2175,22564,café china,"13 e 37th st,",10016,2122132810.0,szechuan,cafe china,13 e 37th st,10016,2122132810,chinese
508362,2181,7584,atoboy,"43 e 28th st,",10016,6464767217.0,korean tapas/small plates asian fusion,atoboy,43 e 28th st,10016,6466968901,asian
508655,2182,23588,pino wine bar,"156 e 33rd st, ,",10016,6467046149.0,wine bars american (traditional),juice,156 e 33rd st,10016,7184836421,"juice, smoothies, fruit salads"
508676,2182,7329,pino wine bar,"156 e 33rd st, ,",10016,6467046149.0,wine bars american (traditional),pino wine bar,156 e 33rd st,10016,6463036060,american
509072,2183,12165,galata mediterranean cuisine,"212 e 34th st, ,",10016,2126839206.0,turkish mediterranean halal,galata mediterranean cruisine,212 e 34th st,10016,2126839206,turkish
510141,2187,12015,marta,"29 e 29th st, ,",10016,2126513800.0,pizza italian,marta,29 e 29th st,10016,2126513800,italian
512215,2196,22513,may kaidee nyc,"126 e 28th st,",10016,2124481200.0,thai vegan vegetarian,desi food truck,126 e 28th st,10016,2124481200,indian
514454,2205,13921,tacos grand central,"134 e 27th st,",10016,2128899090.0,mexican,tacos grand central,134 e 27th st,10016,2128899090,mexican
514535,2205,13976,tacos grand central,"134 e 27th st,",10016,2128899090.0,mexican,burp bowl cafe,134 e 27th st,10016,6464921082,asian
516074,2211,22535,wine:34,"127 e 34th st, ,",10016,2122131700.0,wine bars american (new) beer bar,wine:34,127 e 34th st,10016,9175362339,italian
516873,2214,21529,bedford,"118 e 40th st, ,",10016,2126344040.0,american (new) desserts breakfast & brunch,bedford & co,118 e 40th st,10016,6466663114,american
518361,2221,21456,benjamin prime,"23 e 40th st,",10016,2123380818.0,steakhouses,benjamin steakhouse prime,23 e 40th st,10016,212 338 0818,steak
520874,2230,15383,fine & rare,"9 e 37th st,",10016,2127253866.0,american (new) jazz & blues lounges,fine & rare,9 e 37th st,10016,9175950812,other
524062,2240,22219,the long hall irish pub & grocery,"58 e 34th st, ,",10016,6464550777.0,irish pub pubs grocery,the long hall,58 e 34th st,10016,9174957056,american
530468,2264,11892,open kitchen,"33 e 33rd st, ,",10016,2124815555.0,salad sushi bars mediterranean,open kitchen,33 e 33rd st,10016,2128415555,american
532928,2271,23490,tempura matsui,"222 e 39th st,",10016,2129868885.0,japanese noodles seafood,tempura matsui,222 e 39th st,10016,2129868885,japanese
533568,2274,21715,251 ginza sushi,"251 e 35th st, ,",10016,2128893333.0,sushi bars japanese,ginza sushi,251 e 35th st,10016,2128893333,japanese
533630,2278,21570,salvation taco,"145 e 39th st, ,",10016,2128655800.0,mexican,salvation taco & roof top bar,145 e 39th st,10016,2128655700,not listed/not applicable
537376,2291,22219,caesars restaurant,"58 e 34th st, ,",10016,2126891019.0,italian,the long hall,58 e 34th st,10016,9174957056,american
547244,2335,18661,mazhi asian bistro & bar,"120 e 34th st, ,",10016,2126868866.0,chinese japanese vietnamese,sugar box inc,120 e 34th st,10016,9173284538,other
547319,2335,1512,mazhi asian bistro & bar,"120 e 34th st, ,",10016,2126868866.0,chinese japanese vietnamese,dj pizza,120 e 34th st,10016,2129517075,pizza
550391,2346,4036,udon west,"150 e 46th st, ,",10017,2129229677.0,japanese noodles,udon west,150 e 46th st,10017,2129229677,japanese
550573,2347,2723,vitae,"4 e 46th st, ,",10017,2126823562.0,american (new) wine bars cocktail bars,vitae,4 e 46th st,10017,2126823562,american
551396,2351,23559,allora ristorante,"145 e 47th st,",10017,2127549800.0,italian bars,allora,145 e 47th st,10017,2127549800,italian
553645,2365,15363,delicacy,"12 e 44th st, ,",10017,2126974444.0,korean buffets american (traditional),delicacy,12 e 44th st,10017,2126974444,delicatessen
554007,2366,13943,sakanaya,"304 e 49th st,",10017,2123390033.0,sushi bars japanese seafood,sakanaya,304 e 49th st,10017,2123390033,japanese
554524,2369,22438,great northern food hall,"grand central terminal, 89 e 42nd st",10017,6465684020.0,food court bakeries delis,la chula taco & ceviches,89 e 42nd st,10017,2125497500,mexican
554529,2369,10659,great northern food hall,"grand central terminal, 89 e 42nd st",10017,6465684020.0,food court bakeries delis,the great northern deli and danish dogs,89 e 42nd st,10017,6462799871,other
554634,2369,16060,great northern food hall,"grand central terminal, 89 e 42nd st",10017,6465684020.0,food court bakeries delis,prova pizza bar,89 e 42nd st,10017,2129720385,pizza/italian
554758,2371,22438,agern,"grand central terminal, 89 e 42nd st,",10017,6465684018.0,scandinavian bars,la chula taco & ceviches,89 e 42nd st,10017,2125497500,mexican
554763,2371,10659,agern,"grand central terminal, 89 e 42nd st,",10017,6465684018.0,scandinavian bars,the great northern deli and danish dogs,89 e 42nd st,10017,6462799871,other
554868,2371,16060,agern,"grand central terminal, 89 e 42nd st,",10017,6465684018.0,scandinavian bars,prova pizza bar,89 e 42nd st,10017,2129720385,pizza/italian
556790,2379,13379,blackwells pub and restaurant,"150 e 47th st, ,",10017,2126617890.0,pubs american (traditional),blackwells,150 e 47th st,10017,2126617890,american
557838,2387,10589,la bellezza,"145 e 49th st, ,",10017,2128713223.0,pizza,la bellezza,145 e 49th st,10017,2128713223,pizza
559259,2394,21063,tabletime,"20 e 42nd st,",10017,2126824242.0,delis salad soup,tabletime,20 e 42nd st,10017,2126824242,american
561496,2404,9641,the rawl,"212 e 45th st,",10017,6466495471.0,asian fusion sushi bars,the rawl,212 e 45th st,10017,6466495471,asian
562198,2409,9641,kitaya,"212 e 45th st, ,",10017,6466495471.0,japanese,the rawl,212 e 45th st,10017,6466495471,asian
563884,2420,22438,la chula nyc,"89 e 42nd st, ,",10017,2125997500.0,tacos,la chula taco & ceviches,89 e 42nd st,10017,2125497500,mexican
563889,2420,10659,la chula nyc,"89 e 42nd st, ,",10017,2125997500.0,tacos,the great northern deli and danish dogs,89 e 42nd st,10017,6462799871,other
563994,2420,16060,la chula nyc,"89 e 42nd st, ,",10017,2125997500.0,tacos,prova pizza bar,89 e 42nd st,10017,2129720385,pizza/italian
564352,2423,22438,grand central oyster bar,"grand central station, 89 e 42nd st,",10017,2124906650.0,seafood,la chula taco & ceviches,89 e 42nd st,10017,2125497500,mexican
564357,2423,10659,grand central oyster bar,"grand central station, 89 e 42nd st,",10017,2124906650.0,seafood,the great northern deli and danish dogs,89 e 42nd st,10017,6462799871,other
564462,2423,16060,grand central oyster bar,"grand central station, 89 e 42nd st,",10017,2124906650.0,seafood,prova pizza bar,89 e 42nd st,10017,2129720385,pizza/italian
564938,2425,11864,benjamin steakhouse,"52 e 41st st, ,",10017,2122979177.0,steakhouses seafood,dylan hotel,52 e 41st st,10017,2123380500,continental
566523,2434,7079,wolfgang's steakhouse,"16 e 46th st, ,",10017,2124908300.0,steakhouses,wolfgang's steakhouse boutique,16 e 46th st,10017,2124908300,steak
568933,2448,9858,99 cent fresh pizza,"151 e 43rd st, ,",10017,2129220257.0,pizza,99 cent fresh pizza,151 e 43rd st,10017,2129220257,pizza
568961,2448,22158,99 cent fresh pizza,"151 e 43rd st, ,",10017,2129220257.0,pizza,meltkraft,151 e 43rd st,10017,3477930307,sandwiches
572471,2470,16496,district social,"252 w 37th st,",10018,2129949599.0,bars american (new),district social,252 w 37th st,10018,2129949599,american
572641,2471,20107,trademark taste & grind,"38 w 36th st,",10018,6468582320.0,bars american (new) venues & event spaces,trademark,38 w 36th st,10018,6468582320,american
572680,2471,23822,trademark taste & grind,"38 w 36th st,",10018,6468582320.0,bars american (new) venues & event spaces,hotel le soleil le espresso cafe,38 w 36th st,10018,2126852181,cafã©/coffee/tea
573237,2473,21969,pokéworks,"63 w 37th st, ,",10018,2125758881.0,hawaiian seafood poke,pokeworks,63 w 37th st,10018,2125758881,hawaiian
573802,2476,21901,coffeemania,"1065 ave of the americas,",10018,2122212510.0,american (new) coffee & tea breakfast & brunch,academia barilla restaurant,1065 ave of the americas,10018,6466653816,italian
574358,2478,15512,calle dao,"38 w 39th st, ,",10018,2122219002.0,cuban cocktail bars breakfast & brunch,calle dao,38 w 39th st,10018,9172927233,"latin (cuban, dominican, puerto rican, south & central american)"
574836,2482,9594,district tap house,"246 w 38th st, ,",10018,2122211822.0,sports bars gastropubs pubs,district tap house,246 w 38th st,10018,2122211822,american
575329,2486,23876,go! go! curry!,"273 w 38th st, ,",10018,2127305555.0,japanese,go go curry,273 w 38th st,10018,2127305555,filipino
576118,2489,15984,zest szechuan,"45 w 39th st,",10018,6468700521.0,szechuan,zest szechuan,45 w 39th st,10018,2122210260,chinese
576404,2490,1673,black iron burger,"245 w 38th st,",10018,6464763116.0,burgers,black iron burger,245 w 38th st,10018,6464763116,hamburgers
577324,2497,22407,non solo piada,"302 w 37th st,",10018,2122160616.0,italian breakfast & brunch,non solo piada,302 w 37th st,10018,2122160616,italian
577625,2499,22281,habanero blues,"29 w 36th st,",10018,6462593999.0,mexican cocktail bars,habanero blues,29 w 36th st,10018,646259399_,tex-mex
578392,2502,23247,indian project,"243 w 38th st,",10018,2128270988.0,indian,indian project,243 w 38th st,10018,2128270988,indian
578764,2505,23363,99 cent fresh pizza,"143 w 40th st, ,",10018,2123665550.0,pizza,99â¢ fresh pizza,143 w 40th st,10018,2123665550,pizza
579775,2512,23876,new li yuan,"273 w 38th st, ,",10018,2125756978.0,cantonese cafeteria bakeries,go go curry,273 w 38th st,10018,2127305555,filipino
580170,2513,22731,la panineria,"410 w 36th st, ,",10018,9176393441.0,coffee & tea italian sandwiches,la panineria,410 w 36th st,10018,9176393441,sandwiches/salads/mixed buffet
580376,2514,3120,el sabroso,"265 w 37th st, ,",10018,2122841118.0,latin american sandwiches,el sabroso restaurant,265 w 37th st,10018,2122841118,spanish
580871,2517,13190,aya sushi,"314 w 39th st,",10018,2122215849.0,japanese,aya sushi,314 w 39th st,10018,2122215849,japanese
581549,2520,20795,the picnic basket,"65 w 37th st, ,",10018,2123822627.0,cafes sandwiches breakfast & brunch,the picnic basket,65 w 37th st,10018,2123822627,other
582594,2524,4310,proper west,"54 w 39th st, ,",10018,2129979000.0,sports bars american (new) lounges,proper west,54 w 39th st,10018,2129979000,american
583783,2531,17842,tír na nóg,"315 w 39th st,",10018,2127600072.0,american (new) irish irish pub,tir na nog bar and grill,315 w 39th st,10018,2127609072,irish
584085,2532,5930,untamed sandwiches,"43 w 39th st, ,",10018,6466699397.0,sandwiches gluten-free,untamed sandwiches,43 w 39th st,10018,6466699397,american
587072,2545,23472,southwest porch,"bryant park, 40th st and 6th ave,",10018,,american (new) bars,public fare,000 bryant park at 42 st and 5th ave,10018,6467477201,american
587712,2548,2,savour sichuan,"108 w 39th st, ,",10018,2122217237.0,szechuan dim sum asian fusion,savour sichuan,108 w 39th st,10018,2122217237,chinese
588127,2550,20595,6 ave tobacco & magazine & coffee shop,"1013 avenue of the americas, ,",10018,2128403767.0,delis,moe's southwest grill,1029a avenue of the americas,10018,2125757711,southwestern
