name,address,zipcode,cuisine
brindle room,277 east   10 street,10009,american
american airlines employee cafeteria,0 la guardia airport,11369,american
steinway pizza restaurant,3151 steinway street,11103,pizza
tanoreen caterers,7523 3 avenue,11209,middle eastern
panko express,7802 flatlands ave,11236,chinese
family garden restaurant,292 leonard st,11211,chinese
golden krust caribbean bakery & grill,2223 church ave,11226,caribbean
paesano's pizza,12 bradley avenue,10314,pizza
new golden restaurant,1483 flatbush avenue,11210,chinese
"iris tea & bakery, quickly",3907 prince st,11354,bakery
choza taqueria,66 madison avenue,10016,mexican
new peking,344 classon avenue,11238,chinese
ramis pizza,3005 avenue k,11210,jewish/kosher
new fa shing chinese restaurant,2107 3rd ave,10029,chinese
forlinis restaurant,93 baxter street,10013,italian
mcdonald's,0 j.f.k.airport-terminal# 1,11430,hamburgers
matsu sushi,3411 30 avenue,11103,japanese
connie o's,158 norman avenue,11222,american
a la saigon,8 liberty place,10005,vietnamese/cambodian/malaysia
manny's bakery & restaurant,16118 union turnpike,11366,filipino
panera bread,120 east   86 street,10028,american
dan tempura,2018 broadway,10023,japanese
new cheung chow,2011 new haven avenue,11691,chinese
chicken festival,1584 1 avenue,10028,chicken
fabbrica,34 north    6 street,11249,italian
crown fried chicken,16829 hillside avenue,11432,chicken
kissena kitchen,4101 kissena blvd,11355,vietnamese/cambodian/malaysia
hourglass tavern,373 west   46 street,10036,american
sakura teriyaki express,6301 8 avenue,11220,japanese
flat top,1241 amsterdam avenue,10027,american
tarallucci e vino,163 1 avenue,10003,italian
h. k. cafe,4296 main st,11355,chinese
brooklyn bagel & coffee company,3509 ditmars boulevard,11105,bagels/pretzels
genki sushi,262 arden avenue,10312,japanese
park view diner,2939 cropsey ave,11214,american
68 taste of china,6824 fresh meadow ln,11365,chinese
86 bakery,8512 18 avenue,11214,chinese
golden bun bakery,2180 86 street,11214,chinese
a-wah restaurant,5 catherine street,10038,chinese
los pollos restaurant,4551 46 street,11377,"latin (cuban, dominican, puerto rican, south & central american)"
wise men,355 bowery,10003,american
skyline diner,27127 union tpke,11040,american
cibao,172 smith st,11201,spanish
black market,110 avenue a,10009,american
he lin restaurant,8311 broadway,11373,chinese
maison kayser,326 bleecker st,10014,french
joe & john toto's restaurant,809 father capodanno blvd,10305,italian
the standard east village,25 cooper square,10003,american
bacaro,136 division street,10002,italian
south shore bar & grill,225 ellis st,10307,american
tropical sensation,953 amsterdam avenue,10025,"latin (cuban, dominican, puerto rican, south & central american)"
studio 9c,30 rockefller plaza,10112,american
square diner,33 leonard street,10013,american
grini's bakery,645 lenox ave,10037,bakery
sazon ramirez restaurant,174 south ave,10303,"latin (cuban, dominican, puerto rican, south & central american)"
molly wee pub,402 8 avenue,10001,irish
yupdduk,15722 northern blvd,11354,korean
sushi of gari 46,347 west   46 street,10036,japanese
century chinese restaurant,2861 white plains road,10467,chinese
junction cake box,5701 junction blvd,11373,bakery
12 chairs cafe,342 wythe ave,11249,middle eastern
huntspoint chinese restaurant,901 southern boulevard,10459,chinese
pastelitos elvys,255 wilson avenue,11237,spanish
starbucks,85 west street,10006,cafã©/coffee/tea
pepe rosso social,173 mott st,10013,italian
dragon noodle and grill,150 centre st,10013,chinese
pizza world,509 e 163rd st,10451,pizza
island burgers & shakes,422 amsterdam avenue,10024,hamburgers
mcg grand cafe,1199 nostrand ave,11225,caribbean
the oasis,12311 liberty ave,11419,caribbean
j east,175 3 avenue,10003,chinese
new moon star restaurant,17216 46 avenue,11358,chinese
apani,1520 sheepshead bay road,11235,eastern european
the barbecue pit,5788 mosholu avenue,10471,barbecue
birdbath spring,45 spring st,10012,bakery
el encuentro restaurant,3901 104 street,11368,"latin (cuban, dominican, puerto rican, south & central american)"
don pedro restaurant,90 manhattan avenue,11206,american
"dunkin' donuts, baskin robbins",245 highland place,11208,donuts
madison & vine,299 madison avenue,10017,american
madman espresso,336 w 37th st,10018,cafã©/coffee/tea
new hong kong,12701 merrick boulevard,11434,chinese
the bluebell cafe,293 3 avenue,10010,continental
kelly's pub,13611 41 avenue,11355,american
los chipotles,7704 roosevelt avenue,11372,mexican
chipotle mexican grill,283 7 avenue,10001,tex-mex
blue 9 burger,92 3rd ave,10003,hamburgers
andrew's pizzeria,7922 eliot avenue,11379,pizza/italian
uncle louie g's italian ices & ice cream,1272 bay ridge parkway,11228,"ice cream, gelato, yogurt, ices"
16th avenue glatt,4619 16 avenue,11204,jewish/kosher
the jeffrey,311 east 60th street,10022,american
kgb bar,85 east    4 street,10003,american
buddy's burrito & taco bar,260 court street,11231,tex-mex
galleries lounge british airways,59 jfk airport,11430,american
goody's spanish food,201 port richmond avenue,10302,spanish
hilton hotel jfk airport,14402 135 avenue,11436,american
129 gourmet deli,129 e 45th st,10017,egyptian
seis vecinos restaurant,812 east  149 street,10455,mexican
mad hatter saloon,360 3 avenue,10016,american
dunkin' donuts,8118 roosevelt avenue,11372,donuts
ms. dahlia's cafe,449 nostrand avenue,11216,soul food
ethos gallery,905 1 avenue,10022,greek
magic wok,1145 beach channel drive,11691,chinese
fisherman's cove,4 newkirk plaza,11226,caribbean
dunkin' donuts,153 w 36th st,10018,donuts
johnny's pizza,5806 5 avenue,11220,pizza/italian
wing bistro,1066 flatbush avenue,11226,pizza
pal karajo,6217 northern boulevard,11377,"latin (cuban, dominican, puerto rican, south & central american)"
elephant & castle,68 greenwich avenue,10011,american
lucky's cafe & restaurant,591 1st ave,10016,american
hisaes,212 east 9 street,10003,asian
strictly vegetarian,2268 church avenue,11226,vegetarian
co ba restaurant,110 9th ave,10011,vietnamese/cambodian/malaysia
patsy's pizzeria,2164 utopia parkway,11357,italian
la gourmet,111 east   58 street,10022,american
panera bread,120 east   86 street,10028,american
porsena,2123 east    7 street,10003,italian
doyles pub,1024 morris park avenue,10461,irish
the globe bar & grill,158 east   23 street,10010,american
la nueva espana restaurant,606 w 207th st,10034,"latin (cuban, dominican, puerto rican, south & central american)"
chirping chicken,355 amsterdam avenue,10024,chicken
fortunato bros cafe & bakery,289 manhattan avenue,11211,bakery
jimbo's hamburger palace,346 devoe avenue,10460,hamburgers
tri tip grill,89 east   42 street,10017,american
sal's pizzeria,5220 flushing ave,11378,pizza/italian
vinny's pit stop,24121 braddock ave,11426,american
tripp & cooper cafe,80 dekalb avenue,11201,cafã©/coffee/tea
manolo tapas restaurant,4161 broadway,10033,tapas
ny hot jumbo bagels,1070 2 avenue,10022,delicatessen
happy garden,370 utica avenue,11213,chinese
white castle,2221 hylan boulevard,10306,hamburgers
papa john's,529 stanley avenue,11207,pizza
new sau voi corp,101105 lafayette street,10013,sandwiches
liu wrac wellness center,1 university plaza,11201,"juice, smoothies, fruit salads"
moe's southwest grill,2397 hylan boulevard,10306,southwestern
las palmas bakery,2269 jerome avenue,10453,bakery
m & w bakery,25 east broadway,10002,bakery
giuseppe pizzeria,4300 amboy road,10312,pizza/italian
miracali bakery #1,4558 46 street,11377,bakery
la boulangerie,10901 72 road,11375,bakery
high class pizza,24611 jericho turnpike,11426,pizza
bar bruno,520 henry street,11231,mexican
restaurante la libertad,3764 broadway,10032,"latin (cuban, dominican, puerto rican, south & central american)"
chopstick asian cuisine,9128 corona ave,11373,asian
hoja santa,250 dekalb ave,11205,american
taverna di bacco,175 ludlow street,10002,italian
two lizards mexican restaurant,1365 1st avenue,10021,mexican
nu eats,3704 prince street,11354,asian
little vincent's pizza,1399 2nd ave,10021,pizza/italian
williams cafe,122 westchester sq,10461,american
fabrick by david burke,45 w 38th st,10018,american
jaiya thai & oriental restaurant,1553 2 avenue,10028,thai
guzan japanese cuisine & bar,1534 3 avenue,10028,japanese
new flushing bakery,13545 roosevelt avenue,11354,bakery
the west shore inn restaurant,3955 victory boulevard,10314,american
2nd avenue deli,1442 1 avenue,10021,jewish/kosher
86 best bakery,1957 86 street,11214,bakery
teddy's bar & grill,96 berry st,11249,american
one stop beer shop,134 kingsland avenue,11222,american
zoni cafe,41 w 33rd st,10001,"latin (cuban, dominican, puerto rican, south & central american)"
cafe one,1619 amsterdam avenue,10031,american
ali's trinidad roti shop,1267 fulton street,11216,caribbean
guadalupe bar and grill,597 west 207 street,10034,mexican
estrellita poblana iii,2328 arthur avenue,10458,mexican
taste bar cafe' @macys backstage,2027 emmons ave,11235,american
franklin pizza,109 franklin street,11222,pizza
minus 5 ice lounge,1335 avenue of the americas,10019,other
master bao,122 mulberry st,10013,chinese
le souk,510 laguardia place,10012,moroccan
osaka japanese fusion,2524 broadway,11106,japanese
panera bread,531 86th st,11209,american
asian kitchen,2362 86 street,11214,chinese
mcdonalds,8805 astoria blvd,11369,american
samurai japan,9513 roosevelt ave,11372,japanese
billy's sport bar restaurant & lounge,856 river avenue,10451,american
annie's kitchen,7224 main street,11367,chinese
basics cafeteria,1064 franklin avenue,10456,american
hong cheong,2393 frederick douglas boulevard,10027,chinese
superstar family fun center inc,736 61 street,11220,american
exquisito restaurant,2112 36th avenue,11106,spanish
terminal1 employee cafeteria,1 jfk,11430,american
don peppe,13558 lefferts boulevard,11420,italian
green apple food court /latin mexican grill,9245 guy r brewer blvd,11433,"latin (cuban, dominican, puerto rican, south & central american)"
pierre loti midtown,30012 east   52 street,10022,mediterranean
casimir & co,1022 lexington ave,10021,french
lite bites & grill,700 manhattan avenue,11222,american
hidden city cafe,145 east   23 street,10010,cafã©/coffee/tea
pasta pasta restaurant,2023 williamsbridge road,10461,italian
pearson,330 hudson street,10013,american
ibm executive dining room,590 madison ave,10022,american
kafu restaurant,1551 nostrand ave,11226,creole
beekman theatre,1271 2 avenue,10065,american
charlotte restaurant bar & lounge,145 west 44 street,10036,american
les amis,3117 ditmars boulevard,11105,greek
due,1396 third avenue,10075,italian
super pollo,4102 5 avenue,11232,peruvian
manhattan espresso,146 east   49 street,10017,cafã©/coffee/tea
buddy's burrito & taco bar,260 court street,11231,tex-mex
aso rock lounge and restaurant,13824 farmers boulevard,11434,african
eat & go istanbul/new york,0 jfk airport,11430,sandwiches
sajomita resturant,854 rogers avenue,11226,spanish
die stanmkneipe,710 fulton street,11217,american
dim sum go go,5 east broadway,10038,chinese
wei williamsburg,145 borinquen pl,11211,chinese
kai feng fu dumpling house,4801 8 avenue,11220,chinese
thai sliders & co. llc,108 john st,10038,thai
caravaggio,23 east   74 street,10021,italian
coffee shop diner,442 east   14 street,10009,american
saravana bhavan,81 lexington avenue,10016,indian
mar y tierra restaurant & lounge,3236 bainbridge avenue,10467,"latin (cuban, dominican, puerto rican, south & central american)"
mundo magico,4905 103 street,11368,cafã©/coffee/tea
xl night club,512 west   42 street,10036,american
millesime,92 madison avenue,10016,american
pizza world,509 e 163rd st,10451,pizza
one 7 karaoke,29 west   17 street,10011,"bottled beverages, including water, sodas, juices, etc."
pino's pizza,275 port richmond avenue,10302,pizza
new happiness,3640 broadway,10031,chinese
tenda asian fusion,1734 sheepshead bay road,11235,japanese
papaya dog,239-11 1 avenue,10003,hotdogs
"dunkin' donuts, baskin robbins",542 e 14th st,10009,donuts
yogurt la crepe,2902 ditmars blvd,11105,"ice cream, gelato, yogurt, ices"
justin's,24513 francis lewis boulevard,11422,spanish
butter & scotch,818 franklin ave,11225,bakery
new lane pizzeria,7519 jamaica avenue,11421,pizza/italian
pepe giallo,253 10 avenue,10001,italian
3 deli & grill,133 east   55 street,10022,american
reposteria nitin,2312 grand concourse,10458,bakery
zeng's restaurant,950 fourth avenue,11232,chinese
the city bakery,3 west   18 street,10011,american
pick & eat,4179 broadway,10033,american
bungalo,3203 broadway,11106,armenian
new rong hang restaurant,38 eldridge street,10002,chinese
empire grill,597 empire boulevard,11213,jewish/kosher
miracali iii,8028 baxter avenue,11373,bakery
waterfalls italian cuisine,2016 victory boulevard,10314,italian
the guthrie inn,1259 park avenue,10029,american
hana sushi,524 86th st,11209,japanese
maoz vegetarian,59 east 8 street,10003,vegetarian
toasties,23 east   51 street,10022,american
kitchen 79,3770 79th st,11372,thai
el nuevo portal restaurant,217 smith street,11201,"latin (cuban, dominican, puerto rican, south & central american)"
sal's pizzeria,119 wyckoff avenue,11237,pizza
mika japanese cuisine & bar,150 centre street,10013,chinese/japanese
tower cafe (hutch metro center),1250 waters place,10461,american
capri social club,156 calyer street,11222,american
ecuadorian restaurant ii,3406 36 avenue,11106,"latin (cuban, dominican, puerto rican, south & central american)"
blend,4704 vernon boulevard,11101,"latin (cuban, dominican, puerto rican, south & central american)"
bombay's,60 pearl street,10004,indian
starbucks,150 east   42 street,10017,cafã©/coffee/tea
sazon's nunez,96 wyckoff ave,11237,"latin (cuban, dominican, puerto rican, south & central american)"
laguardia courtyard hotel by marriott,9010 grand central parkway,11369,american
el anafe express,584 w 207th st,10034,spanish
five guys famous burgers and fries,296 bleeker street,10014,hamburgers
jaiya thai & oriental restaurant,1553 2 avenue,10028,thai
lucky cat,232 e 53rd st,10022,japanese
somtum der,85 avenue a,10009,thai
blackwells,150 e 47th st,10017,american
barry's restaurant,707 east  235 street,10466,caribbean
pho bac vietnamese seafood cuisine,8278 broadway,11373,vietnamese/cambodian/malaysia
sabor andino,6314 14 avenue,11219,"latin (cuban, dominican, puerto rican, south & central american)"
kai sushi asian fusion,1475 williamsbridge rd,10461,japanese
sal y pimienta bar & restaurant,1472 ogden avenue,10452,"latin (cuban, dominican, puerto rican, south & central american)"
hi tea,6124 springfield boulevard,11364,asian
subway,440 e fordham rd,10458,sandwiches
dunkin' donuts,770 forest avenue,10310,donuts
crown fried chicken,7438 jamaica ave,11421,american
dunkin' donuts,5702 2 avenue,11220,donuts
frost restaurant,193 frost street,11211,italian
moonstruck,244 madison avenue,10016,american
tacomio deli and grill,2399 grand concourse,10468,mexican
crown fried chicken,431 ralph avenue,11233,chicken
ilili restaurant,236 5 avenue,10001,mediterranean
adria hotel,22117 northern boulevard,11361,american
down town association,60 pine street,10005,american
fort hamilton diner,9502 fourth avenue,11209,american
el rey ii restaurant,1064 liberty avenue,11208,"latin (cuban, dominican, puerto rican, south & central american)"
burnside,506 grand street,11211,american
sunway restaurant,3907 prince street,11354,chinese
manganaro's hero boy,494 9th ave,10018,american
popeyes louisiana kitchen,14202 rockaway boulevard,11436,chicken
reys pizzeria & rerstaurant,9513 northern blvd,11372,pizza
pns soul food,344 franklin ave,11238,soul food
trump bar,725 5 avenue,10022,american
off the wagon,109 macdougal street,10012,american
charlotte restaurant bar & lounge,145 west 44 street,10036,american
china tastes,627 sutter avenue,11207,chinese
bombay heights,1047 bedford avenue,11216,indian
fascati's pizzeria,80 henry street,11201,pizza/italian
august gatherings,266 canal st,10013,chinese
trini home restaurant,1928 fulton street,11233,caribbean
martiniello's pizzeria,675 onderdonk ave,11385,pizza
five guys famous burgers and fries,6122 188 street,11365,hamburgers
the kettle black,8622 3 avenue,11209,american
da rosina restaurant,342 west   46 street,10036,italian
room mate grace hotel,125 west   45 street,10036,american
taco bell,3351 conner st,10475,mexican
tasti d-lite,1276 lexington avenue,10028,"ice cream, gelato, yogurt, ices"
burger king,1419 st nicholas avenue,10033,hamburgers
the mansfield bar,12 west   44 street,10036,american
sangria 46,338 west   46 street,10036,"latin (cuban, dominican, puerto rican, south & central american)"
scalinatella restaurant,201 east   61 street,10065,italian
t.g.i. friday's,17501780 east gun hill road,10469,american
elephant & castle,68 greenwich avenue,10011,american
camaradas el barrio,2241 1 avenue,10029,polynesian
gino's pizza express,6269 dry harbor rd,11379,pizza
tengu sushi & noodle house,5920 fort hamilton parkway,11219,japanese
mona lisa,3613 164 street,11358,korean
everyday gourmet deli,369 lexington avenue,10017,american
dani's,7331 amboy rd,10307,italian
capri restaurant,903 columbus ave,10025,"latin (cuban, dominican, puerto rican, south & central american)"
toasties,23 east   51 street,10022,american
tasty dumpling,42 mulberry st,10013,chinese
siblings best,18730 linden blvd,11412,soul food
xi'an famous foods,67 bayard street,10013,chinese
gruenebaum's bakery & cafe,5663 riverdale avenue,10471,jewish/kosher
china king,1213 e 233rd st,10466,chinese
sake bomb,13316 39th ave,11354,other
the jaguar restaurant,1735 lexington avenue,10029,mexican
vegan,156 5 avenue,11217,vegetarian
pacificana rest,813 55 street,11220,chinese
pies-n-thighs,166 south    4 street,11211,american
mcdonald's,2141 mott avenue,11691,hamburgers
cafe euroasia,602 brighton beach avenue,11235,russian
al forno,1484 2 avenue,10075,italian
green tomato,295 7 avenue,10001,american
fresh & delicious,1877 nostrand ave,11226,chinese
mala project,122 1st ave,10009,chinese
happy garden palace,54 east broadway,10002,chinese
julia's spanish restaurant,914 39 street,11219,"latin (cuban, dominican, puerto rican, south & central american)"
the nugget spot,230 east 14 street,10003,chicken
el valle,733a e tremont ave,10457,"latin (cuban, dominican, puerto rican, south & central american)"
selamat pagi,152 driggs avenue,11222,indonesian
fiat cafe,203 mott street,10012,italian
brass monkey,55 little west 12 street,10014,american
spolem,6630 fresh pond road,11385,cafã©/coffee/tea
la vie en szechuan restaurant,14 east   33 street,10016,chinese
brick oven bread berikoni,125 brighton beach avenue,11235,eastern european
gramercy  ale house,272 3 avenue,10010,american
anka grill,642 lexington ave,10022,turkish
fiesta grill,6912 roosevelt avenue,11377,filipino
chikurin,365 new dorp ln,10306,japanese
sabor andino,6314 14 avenue,11219,"latin (cuban, dominican, puerto rican, south & central american)"
oren's daily roast,29 waverly pl,10003,cafã©/coffee/tea
"dunkin' donuts, baskin robbins",7602 13 avenue,11228,donuts
hunan chen's kitchen,1003 columbus ave,10025,chinese
la flor del paraiso francy restaurant #4,8029 jamaica avenue,11421,"latin (cuban, dominican, puerto rican, south & central american)"
shaare zion caterers,2030 ocean pkwy,11223,jewish/kosher
the stand,239 3 avenue,10003,american
mint juicery and yogo,6507 woodhaven blvd,11374,american
top class of ny,3528 154th st,11354,korean
tut's hub,3091 steinway st,11103,middle eastern
popeyes louisiana kitchen,5100 kings plaza,11234,chicken
foo kee seafood restaurant,13614 38 avenue,11354,chinese
rucola,190 dean street,11217,italian
2 in 1 restaurant,2108 flatbush avenue,11234,chinese
smoke,2751 broadway,10025,american
new kim wei kitchen,4201 8 avenue,11232,chinese
mj pizza,1976 1st ave,10029,pizza
airspace lounge,000 jfk international airport,11430,american
gal bi ma eul,19403 northern boulevard,11358,korean
lenny's pizzeria,16402 crossbay boulevard,11414,pizza/italian
national bakery,2214 westchester avenue,10462,bakery
imperial palace,13613 37 avenue,11354,chinese
54 below,254 west   54 street,10019,american
katsuhama 47,11 east 47 street,10017,japanese
ihop,2244 church ave,11226,american
sushi yasu,7011 austin street,11375,japanese
benjys kosher pizza & dairy restaurant,7272 main street,11367,jewish/kosher
bread plus,2841 harway avenue,11214,bakery
dojo restaurant,10 west 4 street,10012,japanese
cafe katja,79 orchard street,10002,eastern european
golden city chinese restaurant,423 9 avenue,10001,chinese
bread & company,425 madison avenue,10017,american
subway,4 metro tech center,11201,sandwiches
healthy nibbles,305 flatbush avenue,11217,american
planet wings,5981 broadway,10471,chicken
chao thai,8503 whitney avenue,11373,thai
"dunkin' donuts, baskin robbins",100 1 avenue,10009,donuts
oaxaquita bella restaurant and bakery,9006 jamaica ave,11421,mexican
kings rice inc,6515 18th ave,11204,chinese
bar oysters,298 bedford avenue,11249,seafood
la nonna,134 mulberry street,10013,italian
alley pond driving range,23105 northern boulevard,11363,american
new hong cheong restaurant,143 greene avenue,11238,chinese
shell lanes,1 bouck court,11223,american
kensington catering (ateres chinka),129 elmwood avenue,11230,jewish/kosher
nathan's famous,569 myrtle avenue,11205,american
gristmill,289 5th ave,11215,american
champs diner,197 meserole st,11206,vegetarian
cinco de mayo,4229 bell blvd,11361,tex-mex
upi jaya restaurant inc,7604 woodside ave,11373,indonesian
vstrecha,842123 20 avenue,11214,russian
cucina bene pizzeria,1505 lexington ave,10029,pizza
latens restaurant,11908 merrick blvd,11434,caribbean
starbucks,393 3 avenue,10016,cafã©/coffee/tea
brasserie magritte,1463 third avenue,10028,french
pio pio,604 10 avenue,10036,peruvian
cheri,231 malcolm x blvd,10027,french
shenanigans pub,802 caton avenue,11218,american
reposteria nitin,2312 grand concourse,10458,bakery
bagels & co,18802 union turnpike,11366,jewish/kosher
coco's pizza & restaurant,1377 sutter avenue,11208,"latin (cuban, dominican, puerto rican, south & central american)"
blank slate,121 madison ave,10016,american
nebu hookah lounge,8674 80 street,11421,middle eastern
grand oaks country club/boxwood cafe,200 huguenot avenue,10312,american
han dynasty,215 w 85th st,10024,chinese
soba totto,211 east   43 street,10017,japanese
ajisen ramen,136 west   28 street,10001,japanese
monte's,97 macdougal street,10012,italian
big ny fried chicken,4035 21 street,11101,chicken
royal caterers,18302 union turnpike,11366,jewish/kosher
ruth m liedys shore inn,748 richmond ter,10301,american
chop't,54 spring st,10012,salads
hale & hearty soup,286 madison avenue,10017,soups & sandwiches
dante,79-81 macdougal st,10012,italian
boulevard bistro,239 lenox avenue,10027,american
sanlian international,3528 farrington street,11354,korean
cibar,56 irving place,10003,american
blu on park,116 e 60th st,10022,steak
little pepper sichuan restaurant,1824 college point bouleard,11356,chinese
kabob shack,182 havemeyer street,11211,mediterranean
symposium greek restaurant,544 west  113 street,10025,greek
villa brazil cafe grill,4316 34 avenue,11101,brazilian
#1 sabor latino restaurant,4120 white plains road,10466,"latin (cuban, dominican, puerto rican, south & central american)"
concession stand 120,1904 surf avenue,11224,american
il melograno,501 west 51 street,10019,italian
the owl juice pub,48 wyckoff avenue,11237,"juice, smoothies, fruit salads"
malibu diner,163 west   23 street,10011,american
wild bagels,1901 stillwell avenue,11223,bagels/pretzels
papa john's,3528 nostrand ave,11229,pizza
junior's blue marble & more,620 atlantic avenue,11217,bakery
coffeed,590 avenue of the americas,10011,cafã©/coffee/tea
chatime,858 lexington avenue,10065,cafã©/coffee/tea
dai wah yummy city,7218 18 avenue,11204,chinese
music kitchen,1915 southern boulevard,10460,chinese
delicias tajadas bakery & restaurant,241 bay ridge ave,11220,"latin (cuban, dominican, puerto rican, south & central american)"
petrarca,34 white street,10013,italian
empire chinese restaurant,17817 union tpke,11366,chinese
brgr,1026 3 avenue,10065,american
fortune cookies,9004 avenue b,11236,chinese
nonis coffee shop,5921 riverdale avenue,10471,american
tijuana sports bar,472 kings highway,11223,mexican
7 stars restaurant,13209 14 avenue,11356,american
chen mommy kitchen,156-05 45th ave,11355,asian
sushi mikasa,1188 gravesend neck road,11229,japanese
subway,1501 pitkin ave,11212,sandwiches
sports luncheonette,920 east  173 street,10460,"latin (cuban, dominican, puerto rican, south & central american)"
brisas del caribe,1207 castle hill avenue,10462,"latin (cuban, dominican, puerto rican, south & central american)"
texas chicken & burgers,3486 broadway,10031,chicken
nahm thai kitchen,194 5 ave,11217,thai
big daddy caribbean taste,4406 white plains road,10470,caribbean
haven rooftop / sanctuary hotel,130132 w 47th st,10036,american
punto sabroso bakery,3449 fulton st,11208,bakery
starbucks,2140 broadway,10023,cafã©/coffee/tea
isis restaurant,739 allerton avenue,10467,spanish
hatsuhana restaurant,17 east   48 street,10017,japanese
ninja restaurant,25 hudson street,10013,japanese
golden eagle ii,682 morris park ave,10462,american
el nuevo bohio restaurant,1155 webster ave,10456,"latin (cuban, dominican, puerto rican, south & central american)"
artichoke basille's pizza & bar,111 macdougal street,10012,pizza
hyatt place new york midtown south,52-54 w 36th st,10018,continental
kimchee korean restaurant,9324 3 avenue,11209,korean
indian spice,351 7th ave,11215,indian
le glacier,60 wall street,10005,american
golden carriage,3527 farrington street,11354,korean
salsa zone,370 e 146th st,10455,american
chimi mundo on wheels,664 knickerbocker ave,11221,"latin (cuban, dominican, puerto rican, south & central american)"
mozzarella & vino,33 west   54 street,10019,italian
lenny's pizzeria,16402 crossbay boulevard,11414,pizza/italian
cafe argentino,499 grand street,11211,"latin (cuban, dominican, puerto rican, south & central american)"
le gamin,108 franklin street,11222,french
yum yum queens,4301 queens boulevard,11104,thai
tastee pattee,1371 fulton street,11216,caribbean
johny's luncheonette,124 west   25 street,10001,american
sarku japan,11114 flatlands ave,11207,japanese
don alex restaurant,9504 37 avenue,11372,peruvian
the brooklyn star,593 lorimer street,11211,american
ken & cook,19 kenmare street,10012,italian
"dunkin' donuts, baskin robbins",15367 horace harding expressway,11367,donuts
bricklane curry house,99 2nd ave,10003,indian
r bar,451 meeker avenue,11222,american
k's cafeteria,4803 108 street,11368,"latin (cuban, dominican, puerto rican, south & central american)"
caravan of dreams,405 east    6 street,10009,vegetarian
amber sushi,847b union st,11215,japanese
jia xiang bakery,4401 8 avenue,11220,chinese
tba,395 wythe avenue,11249,american
rare view rooftop,152 west   26 street,10001,american
vesuvio bakery,160 prince street,10012,bakery
daniela's trattoria,728 8 avenue,10036,italian
castillo ecuatoriano restaurant,4020 5 avenue,11232,"latin (cuban, dominican, puerto rican, south & central american)"
sunshine co.,780 washington avenue,11238,american
villa barone,3289 westchester avenue,10461,italian
kestane kebab,110 nassau avenue,11222,turkish
the red doors bar and grill,1205 surf ave,11224,american
spice,1479 1 avenue,10075,thai
bowler land,2417 hollers avenue,10475,american
mcdonald's,5429 metropolitan avenue,11385,hamburgers
seashore restaurant,591 city island ave,10464,seafood
the confession box,304 east   78 street,10075,american
tony's famous pizza,3145 fulton street,11208,pizza
eden's organic natural juices 7 bubble teas,110 moore st,11206,"juice, smoothies, fruit salads"
the kettle black,8622 3 avenue,11209,american
xahar halal thai,7917 atlantic ave,11421,thai
lao ma ma la tang,13620 roosevelt avenue,11354,chinese
holiday inn express,625 union st,11215,continental
sushi delight,157 hester street,10013,japanese
asian kitchen,2362 86 street,11214,chinese
casanova restaurant,338 mc guiness boulevard,11222,italian
taino taste restaurant,302 east  170 street,10456,"latin (cuban, dominican, puerto rican, south & central american)"
everything goes book cafe,208 bay street,10301,american
caffe bacio,1223 3 avenue,10021,cafã©/coffee/tea
las lunitas,195 stanhope st,11237,"latin (cuban, dominican, puerto rican, south & central american)"
hunger pang,1021 church ave,11218,vietnamese/cambodian/malaysia
new peter's kitchen,14909 union turnpike,11367,chinese
round two karaoke,3611 164 street,11358,korean
flor de broadway restaurant,3395 broadway,10031,"latin (cuban, dominican, puerto rican, south & central american)"
popeyes louisiana kitchen,557 grand concourse,10451,chicken
katsuno,10301 metropolitan avenue,11375,japanese
sapphires east,333 east   60 street,10022,american
wendy's,1916 linden boulevard,11207,hamburgers
gato verde sports bar,8214 roosevelt avenue,11372,mexican
turnpike cafe,18720 union tpke,11366,polynesian
long shots,11000 rockaway boulevard,11420,american
las catrachas restaurant,68 van riper street,10302,"latin (cuban, dominican, puerto rican, south & central american)"
876 bar lounge,1320 e gun hill rd,10469,american
tendo sushi,6626 fresh pond rd,11385,japanese
mr. wonton,2604 jackson avenue,11101,chinese
c g roaster,8511 3rd ave,11209,american
terrace bagels,222-222a prospect park west,11215,american
land thai kitchen,450 amsterdam avenue,10024,thai
caterina's pizzeria,907 livonia avenue,11207,pizza/italian
fairytales lounge,500 west   48 street,10036,american
brothers ravioli,16116 crossbay boulevard,11414,italian
jack's stir brew coffee,222 front street,10038,cafã©/coffee/tea
j & c seafood,11210 farmers boulevard,11412,seafood
pn wood fired pizza,246 5th ave,10001,pizza/italian
landin macaroni & cheese,701 melrose ave,10455,mexican
planet wings,480 forest avenue,10310,american
ny 301 chinese restaurant,86-03 rockaway beach blvd,11693,tex-mex
all about food,16 east   58 street,10022,delicatessen
top thai restaurant,8510 4 avenue,11209,thai
taqueria la placita puebla,830 broadway,11206,mexican
dunkin' donuts,19 rector street,10006,donuts
ichi umi,6 east   32 street,10016,japanese
gorilla coffee,97 5 avenue,11217,cafã©/coffee/tea
lolita's restaurant,356 east  148 street,10455,"latin (cuban, dominican, puerto rican, south & central american)"
happy fortune ii,770 manor rd,10314,chinese
wafels & dinges,15 avenue b,10009,american
flor de mayo restaurant,2651 broadway,10025,chinese/cuban
pronto pizza,4519 28 avenue,11103,pizza
domino's,3484 boston road,10469,pizza
