name,address,zipcode,cuisine
happy garden,"277 e kingsbridge rd, ,",10458,chinese
university pizza & restaurant,"574 e fordham rd, ,",10458,italian pizza
hung ying chinese take out,"342 e 188th street, ,",10458,chinese
el nuevo tenampa,"2765 webster ave, ,",10458,southern
tapas italiano,"2363 arthur ave,",10458,tapas/small plates italian seafood
webster cafe,"2873 webster ave, ,",10458,cafes
pine tree cafe,"2900 southern blvd, ,",10458,american (new)
pollo campero,"2450 grand concourse, ,",10458,fast food latin american chicken shop
joe's italian deli,"685 e 187th st,",10458,delis italian
checkers,"385 e fordham rd, ,",10458,fast food
sake ii,"690 e 187 st, ,",10458,japanese sushi bars
luna cafe,"603 e 187th st,",10458,cafes
my place pizza,"240 e 198th street, ,",10458,pizza
chipotle mexican grill,"4760 third ave, ,",10458,mexican fast food
tony & tina's pizzeria,"2483 arthur ave, ,",10458,pizza
merryland buffet,"2496 elm pl, ,",10458,buffets
corky's restaurant,"2537 grand concourse, ,",10458,diners american (new)
la rola restaurant,"400 e 198th st, ,",10458,mexican
parilla latina,"2501 webster ave, ,",10458,latin american
estrella poblanita,"2348 arthur ave, ,",10458,mexican
ruben's mexican restaurant,"606 e 187th st, ,",10458,mexican
simon's deli & bagels,2479 arthur ave,10458,delis sandwiches
m&g restaurant,"2390 arthur ave, ,",10458,diners
mergimtari,"565 e 187th street, ,",10458,delis sandwiches
applebee's,"4750-4758 3rd ave, ,",10458,american (traditional) sports bars burgers
oriental house,"565 e 184th st, ,",10458,chinese
catania's pizzeria & cafe,"2305 arthur ave, ,",10458,pizza
subway,"460 e fordham rd, ,",10458,sandwiches fast food
m and g ii,"2472 arthur ave, ,",10458,breakfast & brunch coffee & tea
howl at the moon,"585 e 189th st, ,",10458,sports bars american (new) salad
tropical fresh restaurant,"424 e fordham road, ,",10458,mexican
el rinconcito del sabor dominicano,"254 e 204th st, ,",10458,spanish dominican
kennedy fried chicken,"2549 webster ave, ,",10458,chicken wings fast food
little caesars pizza,"2537 decatur ave, ,",10458,pizza
187th fish market & seafood,"684 e 187th st, ,",10458,seafood seafood markets
white castle,"550 e fordham rd, ,",10458,fast food burgers
best deli & grill,"536 e fordham rd, ,",10458,delis
gurra cafe,"2325 arthur avenue, ,",10458,mediterranean
new york botanical garden,"2900 southern blvd, ,",10458,botanical gardens
china wok ii,"2461 webster ave, ,",10458,chinese
essentials 608,"608 e fordham rd,",10458,restaurants caterers lounges
best italian pizza,"202 e fordham road, ,",10458,italian pizza
kawah chinese restaurant,"3044 valentine ave, ,",10458,chinese
battambang market,"229 e kingsbridge rd, ,",10458,cambodian
los balbuena,2376 ryer ave,10458,dominican
webster av pizza,"2519 webster avenue, ,",10458,pizza
j's a+ cafe,"2472 arthur ave, ,",10458,american (new)
pique 86,"220 e 198th st,",10458,mexican
house pizza,"246 e 204th st, ,",10458,pizza
kennedy fried chicken & pizza,2558 grand conc,10458,chicken wings
kings fried chicken & pizza,232 e 198th st,10458,chicken wings pizza
good taste chinese restaurant,"209 e 183rd st, ,",10458,chinese
cerini coffee & gifts,"2334 arthur ave, ,",10458,appliances & repair coffee roasteries restaurant supplies
i love ny pizza,"324 e 194th st, ,",10458,pizza
blimpie,"2519 webster ave, ,",10458,sandwiches
kennedy grill & fried chicken,"239 e 203rd st, ,",10458,american (new)
karied's deli cafe,"634 e 183rd street, ,",10458,restaurants
new sun deli,"416 e 189th street, ,",10458,delis
la estellita poblana 3,"2328 arthur avenue, ,",10458,restaurants
teitel brothers,"2372 arthur ave, ,",10458,grocery
hong kong kitchen,"214 e 198th st, ,",10458,chinese
golden city restaurant,"2324 arthur ave, ,",10458,chinese
roma luncheonette,"636 e 187th st, ,",10458,italian
angel's grill,"720 e 187th st, ,",10458,latin american
rocco's pizzeria,"397 bedford park boulevard, ,",10458,pizza
caffe & gelato,"2344 arthur ave, ,",10458,desserts gelato cafes
nybgtaco,"bronx park rd, ,",10458,mexican
pisac pizza,485 e 188th st,10458,pizza
little caesers pizza,"387 east fordham rd, ,",10458,pizza
suzie's pies,"2308 grand concourse, ,",10458,pizza
es bocaditos express,"2457 webster ave,",10458,dominican empanadas sandwiches
peachwave,"602 e 187th st,",10458,ice cream & frozen yogurt
rafaelina restaurant bar,"2776 webster ave, ,",10458,seafood steakhouses spanish
pete's cafe,"570 e fordham rd, ,",10458,american (traditional) italian mexican
great wall,"732 e 187th st, ,",10458,chinese
burger king,"215 e fordham rd, ,",10458,fast food
kiku pop up japanese restaurant,"2900 southern blvd, ,",10458,japanese
189 meat & deli,"657 e 189 st, ,",10458,delis
mcdonald's,"2505 southern blvd, ,",10458,burgers fast food
kennedy fried chicken,"381 bedford park blvd, ,",10458,fast food
subway,"2316 arthur ave, ,",10458,sandwiches
happy days gourmet deli,"379 bedford park blvd, ,",10458,delis
luck sang restaurant,"694 e 187th st, ,",10458,chinese
susie's pies,"2308 grand concourse, ,",10458,pizza
el sureno,2319 hughes ave,10458,mexican
subway,"2438 grand concourse, ,",10458,sandwiches fast food
lee's chinese resturant,"626 e 187th st, ,",10458,chinese
connie's deli,240 e 204th st,10458,mexican
lp deli grocery,"3052 valentine ave, ,",10458,delis grocery
187th st pizza,"689 east 187th st, ,",10458,pizza
aleea grill and coffee shop,"2613 webster ave, ,",10458,tex-mex cafes delis
borgatti's ravioli & egg noodles,"632 e 187th st,",10458,specialty food
hung hing,"239 bedford pk blvd, ste 2,",10458,american (new)
frankie franks,"2330 arthur avenue, ,",10458,hot dogs
maria's tacos,"fordham plaza flea market, ,",10458,food stands mexican
fordham university,"441 e fordham rd, ,",10458,colleges & universities
great wall chinese restaurant,"3003 webster ave, ,",10458,chinese
fiesta bar & restaurant,"4640 3rd ave, ,",10458,bars
taco rey restaurant #2,"2319 hughes ave, ,",10458,mexican
dragon sea restaurant,2302 crotona ave,10458,chinese
living naturelle in little italy,"585 e 187 st, ,",10458,juice bars & smoothies coffee & tea spanish
monte pizza,"360 e 188th st,",10458,pizza
belmont cafe,"690 e 187th st,, ,",10458,restaurants
mcdonald's,"372 e fordham rd, ,",10458,burgers fast food
domino's pizza,"2463 webster ave, ,",10458,pizza chicken wings sandwiches
new china chinese resturant,"250 e 204th street, ,",10458,chinese
cafe 183rd,545 e 183rd st,10458,restaurants
biancardi's,"2350 arthur ave, ,",10458,meat shops butcher
2 bros pizza,"207 e fordham rd, ,",10458,pizza
popeyes,"215 e fordham rd, ,",10458,fast food chicken wings
third security,"281 e kingsbridge rd, ,",10458,security services
cosenza's fish market,"2354 arthur ave, ,",10458,seafood markets
amazing space,"613-615 e 187th st, ,",10458,venues & event spaces party & event planning
addeo bakers,"2372 hughes ave, ,",10458,bakeries
prince coffee house,"2306 arthur ave, ,",10458,coffee & tea
madonia brothers bakery,"2348 arthur ave, ,",10458,bakeries
magictwists,"2318 arthur ave, ,",10458,desserts bubble tea ice cream & frozen yogurt
morrone pastry shop & cafe,"2349 arthur ave, ,",10458,bakeries
new york public library - bronx library center,"briggs avenue, 310 e kingsbridge rd,",10458,libraries
chase bank,"2402 arthur ave, ,",10458,banks & credit unions
ivana pizzeria,"2373 arthur ave frnt, ,",10458,italian
ferragosto,"arthur ave, ,",10458,festivals local flavor
ortiz r g funeral home grand concourse,"2580 grand concourse, ,",10458,funeral services & cemeteries
king grill,"855 e 169th st, ,",10459,latin american spanish dominican
giovani's big pizza,"839 prospect ave, ste a,",10459,pizza salad sandwiches
mario's pizza ii,"1011 westchester ave, ,",10459,pizza
el valle restaurant,"1000 westchester ave, ,",10459,american (new)
patina african restaurant,"823 e 169th st, ,",10459,african
prospect coffee shop,"1309 prospect avenue, ,",10459,american (traditional) coffee & tea breakfast & brunch
fuxing chinese restaurant,807 southern blvd,10459,chinese
georgina restaurant,"1003 east 163rd st,",10459,latin american
tulcimex corporation,1197 bryant ave,10459,delis sandwiches mexican
jimbo's hamburger palace,"1025 e  163rd st, ,",10459,burgers
el despertar,"849 prospect ave, ,",10459,latin american
kennedy fried chicken,"941 intervale ave, ,",10459,chicken wings fast food pizza
white castle,"931 westchester ave, ,",10459,fast food burgers
margheritas pizza,"945 e 163rd st, ,",10459,pizza
caribbean grill,"1294 westchester ave, ,",10459,salad seafood chicken wings
flamboyan restaurant,"978 intervale avenue, ,",10459,restaurants
lechonera polio abros,"1089 southern blvd, ,",10459,mexican
great wall restaurant,"987 prospect avenue, ,",10459,restaurants
el valle restaurant & cafe,"1298 westchester ave, ,",10459,dominican
tetaj brothers pizzeria,"957 aldus st, ,",10459,pizza
hunts point chinese restaurant,"961 southern blvd, ,",10459,chinese
n rico cafe restaurant,"801 southern blvd,",10459,american (new) latin american breakfast & brunch
mamacita's restaurant,"1122 westchester ave,",10459,spanish latin american
daisy's pizza place,980 longwood ave,10459,pizza
rincon centro americano,"942 e 163 st, ,",10459,american (new)
johnny's bakery,"1365 prospect ave., ,",10459,trinidadian bakeries
super crown chicken and pizza,"921 prospect ave, ,",10459,fast food
real deal deli and grocery,"987 westchester ave, ,",10459,delis sandwiches
pastora restaurant pizzeria,"967 e 167 st, ,",10459,pizza mexican
subway,"1047 e 163 st, ,",10459,sandwiches fast food
mcdonald's,"982 southern blvd, ,",10459,fast food burgers
kiddy's pizzeria,"967 e 167th street, ,",10459,pizza
king's chef,"1095 prospect ave, ,",10459,chinese
san marcus mexican food,"969 westchester ave, ,",10459,mexican
gimbos hambergers cr,1025 e 163rd st,10459,restaurants
royale gourmet deli & grocery,"1285 southern blvd, ,",10459,delis grocery
chen's kitchen,"971 e 167th st, ,",10459,chinese
el valle restaurant,1008 westchester ave,10459,salad mexican sandwiches
east star chinese restaurant,"987 westchester ave # 1, ,",10459,chinese
happy wok no 1,"1284 southern boulevard, ,",10459,chinese
el valle,",",10459,steakhouses
tony pizza shop,"1014 longwood ave, ,",10459,restaurants
food bo garden chinese rest,"934 e 163rd st, ,",10459,chinese
checkers,"1058 southern blvd, ,",10459,burgers fast food
luke's pizzeria,"1226 southern blvd, ,",10459,pizza
kennedy's,"1282 southern blvd,",10459,sandwiches southern
pollo sabroso,"1089 southern blvd, ,",10459,imported food
d' kora restaurant lounge,"894 e tremont ave,",10460,spanish american (new)
roy's restaurant & bar,"880 e tremont ave, ,",10460,restaurants
chin ming chan chinese kitchen,"2036 boston road, ,",10460,chinese
el salvadoreño,"451 morris park ave, ,",10460,spanish
north star cafe,"850 e tremont ave, ,",10460,delis diners
el nuevo bohio lechonera,"791 e tremont ave, ,",10460,latin american spanish
popeyes chicken and biscuits,"949 e 174th st, ,",10460,fast food
el nuevo despertar,"920 east 174th street, ,",10460,spanish
alitalia pizzeria,"1138 e tremont avenue, ,",10460,pizza
dancing crane cafe,"2300 southern blvd, ,",10460,fast food
mcdonald's,"1101 e tremont ave, ,",10460,burgers fast food
chinese fried chicken,"985 e 174th street, ,",10460,chinese
brisas express restaurant,"1360 white plains rd, ,",10460,mexican spanish dominican
el gran valle il,"920-930 e 174th st, ,",10460,american (traditional)
gustiamo,"1715 w farms rd,",10460,specialty food italian
lung fong kitchen,"870 e 180th street, ,",10460,chinese
ming garden restaurant,"1475 taylor ave, ,",10460,chinese seafood asian fusion
checkers,"1767 southern blvd, ,",10460,fast food
yung hsin,"1475 beach ave, ,",10460,chinese
ihop,"961 e 174th st, ste 6,",10460,breakfast & brunch american (traditional)
taqueria lupita ii,"1770 e. tremont avenue,",10460,mexican
subway,"961 e 174th st, ,",10460,fast food sandwiches
twin donut,"1061 e tremont avenue, ,",10460,restaurants
mcdonald's,"1600 boston rd, ,",10460,burgers fast food
3d's legacy salad bar & grill,"445 morris park ave., ,",10460,salad juice bars & smoothies
music kitchen new york incorporated,"1915 southern blvd, apt 2d",10460,chinese
joe's pizza,"1858 archer st, ,",10460,pizza
pizza italia,"842 e 180th st, ,",10460,pizza
jimbos hamburger palace,"346 devoe ave, ,",10460,burgers
kennedy fried chicken,"921 e 174th st, ,",10460,chicken wings
total blend restaurant,"1773 southern boulevard, ,",10460,restaurants
easy market deli,"1431 beach ave,",10460,mexican delis
domino's pizza,"921 e tremont ave, ste a,",10460,pizza chicken wings sandwiches
hong kong,"459 morris park ave, ,",10460,chinese
long feng,"1854 archer st, ,",10460,chinese
master fire prevention,"1776 e tremont ave, ,",10460,safety equipment
bronx zoo,"2300 southern blvd, ,",10460,zoos
howard johnson express inn bronx,"1922 boston road, ,",10460,hotels
havana cafe,"3151 e tremont ave, ,",10461,cuban latin american
patricia's,"1082 morris park ave, ,",10461,italian
big  taste  halal  food,"1825 eastchester rd, ,",10461,middle eastern halal food stands
tana thai,"1890 eastchester rd, ,",10461,thai
nana's kitchen,"1809 hone ave, ,",10461,mediterranean
pine bar & grill,"1634 eastchester rd, ,",10461,american (new) bars italian
kai sushi asian fusion,"1475 williamsbridge rd,",10461,asian fusion japanese
da franco & tony ristorante,"2815 middletown rd, ,",10461,italian
enzo's restaurant,"1998 williamsbridge rd, ,",10461,italian
monte grab & go market,"1790 eastchester road, ,",10461,sandwiches bakeries delis
lettuce eat,"1633 crosby ave, ,",10461,salad burgers sandwiches
honey's thai pavilion,"3036 westchester ave, ,",10461,thai
made in puerto rico latin cuisine,"3363 e tremont ave,",10461,sports bars latin american caribbean
escape latino,"1841 hobart ave, ,",10461,latin american
healthy fresh,"1033 morris park ave,",10461,breakfast & brunch sandwiches
quality grill and gyro,"1805 edison ave, ,",10461,breakfast & brunch cafes american (traditional)
china pavilion,"2102 eastchester rd, ,",10461,chinese
good to go,"1894 eastchester rd,",10461,american (traditional) italian comfort food
lucca,"3019 westchester avenue, ,",10461,italian
mangia's brick oven pizza and pasta,"1760 crosby ave, ,",10461,pizza
mamajuana cafe,"3233 e tremont ave, ,",10461,latin american lounges
estrellita poblana iv,"45 westchester sq, ,",10461,mexican
acri cafe,"1315 commerce ave, ,",10461,italian american (new) latin american
pruzzo's stop one deli,"2937 westchester ave, ,",10461,delis grocery
caribe seafood,"1762 crosby ave, ,",10461,caribbean
louie & ernie's pizza,"1300 crosby ave, ,",10461,pizza
shangerila restaurant,"2893 buhre ave, ,",10461,sushi bars buffets seafood
kiraku sushi,"1948 williamsbridge rd, ,",10461,sushi bars japanese
chirping chicken,"3048 buhre ave, ,",10461,barbeque
shamrock inn,"1729 crosby ave, ,",10461,american (new) bars
the famous emilio's pizza,"2020 eastchester rd, ,",10461,italian pizza sandwiches
lee xing chinese restaurant,"3207 westchester avenue, ,",10461,restaurants
top tortillas,"3038 buhre ave, ,",10461,mexican tex-mex
mcdermott's pub,"2634 e tremont ave, ,",10461,pubs chicken wings
napolitana pizza and restaurant,"2136 williamsbridge rd, ,",10461,pizza
emilio's of morris park,"1051 morris park ave, ,",10461,pizza caterers italian
better gourmet health kitchen,"1135c morris park ave,",10461,salad wraps sandwiches
george's restaurant,"3000 buhre ave,",10461,diners
frank's pizzeria,"2823 middletown rd, ,",10461,pizza
la casa del sabor,"2728 e tremont ave, ,",10461,latin american
national diner,"135 westchester sq, ,",10461,american (traditional)
chicken vs lamb,"1710 crosby ave, bronx,",10461,street vendors donuts egyptian
sorrento pizzeria,"2004 williamsbridge rd, ,",10461,pizza
pasta-pasta,"2023 williamsbridge rd, ,",10461,italian
burger time,"1080 morris park ave, ,",10461,salad burgers sandwiches
sapore gourmet,"2454 e  tremont ave,",10461,pizza italian sandwiches
el bohio tropical square restaurant,20 westchester sq,10461,spanish
mr q's chinese restaurant,"2115 williamsbridge rd, ,",10461,chinese japanese
giovanni's restaurant & pizzeria,"3209 westchester ave, ,",10461,pizza
white castle,"2900 e tremont ave, ,",10461,fast food burgers
crosby pizza stop,"1731 crosby ave, ,",10461,pizza
mexico magico,"1761 crosby ave, ,",10461,mexican
captain pizzeria,"1056 morris park ave, ,",10461,pizza italian
applebees,"1776 eastchester rd, ,",10461,sports bars burgers american (traditional)
william's cafe,"122 westchester sq, ,",10461,bagels juice bars & smoothies cafes
tremont diner,"3007 e tremont ave, ,",10461,diners
juice rite,"3042 buhre ave, ,",10461,salad juice bars & smoothies breakfast & brunch
golden eagle diner,"2107 williamsbridge rd, ,",10461,diners
jimmy ryan's,"3005 middletown rd, ,",10461,pubs irish
star gourmet deli,"1890 eastchester rd, ,",10461,delis
s & j deli,"1572 williamsbridge road, ,",10461,delis
mona mias,"1588 williamsbridge rd, ,",10461,pizza spanish
hong kong restaurant,"1811 williamsbridge rd, ,",10461,chinese
ljubo pizzeria,"15 westchester sq, ,",10461,pizza
ana's bakery & cafe,"2125-27 williamsbridge rd, ,",10461,cafes bakeries italian
g & r deli,"1928 williamsbridge rd, ,",10461,delis
doyle's pub,1024 morris park ave,10461,comfort food pubs
subway,"1720 eastchester rd, ,",10461,sandwiches fast food
east dynasty,"1634 crosby ave, ,",10461,szechuan
liberty donuts & coffee shop,"2059 williamsbridge rd, ,",10461,donuts diners coffee & tea
el molcajete,"1506-08 westchester ave, ,",10461,mexican
sushi q japanese restaurant,"1610 crosby ave, ,",10461,sushi bars japanese
villa barone ristorante,"3289 westchester ave, ,",10461,pizza italian
towers cafe,"1400 phelam pkwy s, bldg 4,",10461,american (new)
sapitos,"3168 e tremont ave, ,",10461,sports bars pubs comedy clubs
china palace,"3014 middletown rd, ,",10461,chinese
m&r deli & coffee shop,"1480 williamsbridge rd., ,",10461,coffee & tea delis
coconut palm bar & grill,"2407 westchester avenue, ,",10461,caribbean
cestra's pizza,44 westchester sq,10461,pizza
six happiness restaurant,"1378 crosby ave, ,",10461,american (new) chinese
fresh tortillas,"2123 williamsbridge rd, ,",10461,japanese chinese tex-mex
pearl of china,"2830 middletown rd, ,",10461,chinese
m & r deli and hero shop,"1200 morris park ave, ,",10461,delis
caribe restaurant,"1762 crosby avenue, ,",10461,spanish
wreck city deli,"1579 stillwell ave, ,",10461,delis
joe's pizza,"3009a middletown rd, ,",10461,pizza
15 flavors,"1763 crosby ave, ,",10461,ice cream & frozen yogurt gluten-free
anthony & sal's pizza express,"1809 williamsbridge rd, ,",10461,italian pizza pasta shops
jen's restaurant,"3110 e tremont ave, ,",10461,restaurants
ann clair's salumeria,"1130 morris park ave, ,",10461,delis sandwiches
caridad restaurant,"1436 williamsbridge rd, ,",10461,latin american spanish
vitos gourmet deli,"1715 crosby ave, ,",10461,delis
franky polllos,"2415 e tremont ave, ,",10461,mexican
reanaldi's,3191 e tremont ave,10461,delis sandwiches
venice pizzeria & restaurant,"2107 williamsbridge rd, ,",10461,pizza italian
d & g deli & rotisserie,2133 williamsbridge rd,10461,delis
king house,"2381 westchester ave, ,",10461,chinese
dmv deli express,"1332 commerce pl, ,",10461,delis
milano italian delicatessen,"2143 williamsbridge rd,",10461,delis sandwiches
stop & go deli,"134 westchester sq, ,",10461,delis
king hing restaurant,"3227 westchester avenue, ,",10461,chinese
louie's pizza shop,"3178 e tremont avenue, ,",10461,pizza
wendy's,"2703 e tremont ave, ,",10461,fast food burgers
peachwave,"2125 williamsbridge rd,",10461,ice cream & frozen yogurt
paulding bar & restaurant,"1024 morris park avenue, ,",10461,restaurants
new york best deli & grill,"73 westchester square, ,",10461,american (traditional)
mcdonald's,1820 eastchester rd,10461,fast food burgers
capri pizza restaurant,"2401 westchester avenue, ,",10461,pizza
au bon pain,1400 pelham pkwy s,10461,bakeries cafes
bella italian restaurant,"2020 eastchester road, ,",10461,italian
the china wok,"1486 williamsbridge road, ,",10461,chinese
boston market,"3371 e tremont ave, ,",10461,comfort food american (traditional) caterers
great wall,"2049 williamsbridge rd, ,",10461,chinese
a & a express deli & grocery,"3101 westchester ave, ,",10461,delis
fresh taco take out,"1041 morris park ave, ,",10461,restaurants
mcdonald's,"1515 williamsbridge rd, ,",10461,fast food burgers
blowout new york,"3182 e tremont ave,",10461,nail salons hair extensions blow dry/out services
ny bronx brick oven pizza,"123 westchester square,",10461,pizza sandwiches
little caesars,"2011a williamsbridge rd, ,",10461,pizza
burger king,"1590 hutchinson river pkwy, ,",10461,fast food burgers
twin grocery & salad bar,15 westchester sq,10461,delis sandwiches
quality chef chinese restaurant,"1595 williamsbridge rd, ,",10461,chinese
quiznos,65 westchester sq,10461,sandwiches fast food
peghe deli,"3273 westchester avenue, ,",10461,delis greek
two brothers pizza,"3039 buhre ave, ,",10461,pizza
mcdonald's,"1515 williamsbridge rd, ,",10461,burgers fast food
parada restaurant,"3102 e tremont ave, ,",10461,spanish
g & r's meat & deli,"1833 hobart ave,",10461,meat shops delis
eastern dynasty restaurant,"1634 crosby avenue, ,",10461,chinese
soups salads & beyond,"1060 morris park ave, ,",10461,breakfast & brunch
queen wok chinese restaurant,"3110 e tremont avenue, ,",10461,chinese
residence inn new york the bronx at metro center atrium,"1776 eastchester rd, ,",10461,hotels
k q restaurant,"1759 crosby ave, ,",10461,chinese
15 flavors,"1046 morris park ave, ,",10461,ice cream & frozen yogurt
subway,3683 bruckner blvd,10461,sandwiches fast food
subway,"2009 williamsbridge rd, ,",10461,sandwiches fast food
planet fitness - bronx - pelham bay,"3060 westchester ave, ,",10461,gyms trainers
crown trophy,"2554 east tremont ave, ,",10461,trophy shops screen printing
illusions hookah & mixology lounge,3229 westchester ave,10461,hookah bars cocktail bars
la masa,"1000 morris park ave,",10462,comfort food colombian
taqueria tlaxcalli,"2103 starling ave, ,",10462,mexican
havana cafe,"1247 castle hill ave,",10462,spanish latin american cuban
slim to go,"1556a white plains rd, ,",10462,american (new) spanish breakfast & brunch
fine food cuisine,"671 morris park ave, ,",10462,american (new)
chick n ribs,"780 morris park ave, ,",10462,soul food barbeque american (traditional)
sabrosura restaurant,"1200 castle hill ave, ,",10462,latin american spanish american (new)
ez grill nyc,"790 lydig ave, ,",10462,mediterranean greek sandwiches
thai no. 1,"1509 white plains rd, ,",10462,thai
lin's asian cuisine,"1506 bronxdale avenue, ,",10462,chinese sushi bars asian fusion
oasis mediterranean restaurant,"1907 white plains rd, ,",10462,middle eastern
the grill house,"1991 bronxdale ave, ste 3,",10462,middle eastern
momento at 900 park,"900 morris park ave, ,",10462,italian bars seafood
el acatlan,"2132 cruger ave, ,",10462,mexican
naan shack,"1445 olmstead ave,",10462,indian burgers pizza
tacos el bronco ii,"white plains rd & lydig ave, ,",10462,mexican
f & j pine restaurant,"1913 bronxdale ave, ,",10462,italian
don emilio diner,"1315 castle hill ave,",10462,spanish
george's diner & cafe,"2369 westchester ave, ,",10462,diners
step in restaurant,"1309 metropolitan ave, ,",10462,lounges american (traditional)
arth aljanatain,"700 rhinelander ave, ,",10462,middle eastern
john & joe's pizzeria,"749 lydig ave,",10462,pizza
cafe colonial,"2072 white plains rd, ,",10462,spanish
premium sweets,"2104 starling ave, ,",10462,bangladeshi
el nuevo pollo sabroso two,651 morris park ave,10462,american (new)
jenny's roti shop,"1262 castle hill ave, ,",10462,indian caribbean
taqueria los reyes,"1380 white plains rd, ,",10462,mexican
estrellita poblana,"2231 westchester ave, ,",10462,mexican
rainbow diner,"2197 white plains rd, ,",10462,diners
skyview diner,"2365 westchester ave, ,",10462,american (traditional) diners
la cocina boricua,"2245 b westchester ave, ,",10462,latin american spanish puerto rican
anthony's pizza,"686 morris park ave, ,",10462,pizza
brisas del caribe,"1207 castle hill ave, ,",10462,latin american caribbean
melanie's roti & grill restaurant,1248 castle hill ave,10462,bars american (traditional)
al aqsa restaurant,"2107 starling ave,",10462,indian breakfast & brunch
texas chicken & burgers,"2168 westchester ave, bronx,",10462,chicken wings burgers american (traditional)
lydig coffee house,"721 lydig avenue, ,",10462,coffee & tea diners
morris park pizzeria,"656 morris park ave, ,",10462,pizza
patsy's pizzeria,"980 morris park ave, ,",10462,italian pizza
lotus flame restaurant,"866 morris park ave, ,",10462,caribbean bars
boe lee chinese,"741 lydig avenue, ,",10462,chinese
fresco tortillas,"1041 morris park ave, ,",10462,mexican
sabor latino seafood restaurant,2161 starling ave,10462,seafood
golden eagle ii coffee shop,"682 morris park avenue, ,",10462,diners
istanbul cafe,"1905 white plains rd, fl 2,",10462,hookah bars cafes
azul tequila,783 lydig ave,10462,mexican
primavera pizzaria,"761 morris park avenue, ,",10462,pizza
la pentola italian pizzeria,"2130 white plains rd, ,",10462,pizza italian
chan's village,"1328 metropolitan ave, ,",10462,chinese
la vecina,"1143 castle hill ave, ,",10462,spanish
canoa,1368 castle hill ave,10462,american (new)
halal kitchen chinese restaurant,"2023 westchester ave, ,",10462,halal chinese
ellie's diner,"58 metropolitan oval, ,",10462,diners
venice pizzeria & restaurant,"1539 unionport rd, ,",10462,pizza italian
packsun halal chicken,"2160 westchester ave, ,",10462,halal fast food bangladeshi
arth algantin,700 rhinelander ave,10462,restaurants
kenedy fried chicken,"lydig ave, ,",10462,american (new)
evo cocktail lounge & restaurant,"1306 unionport rd, ,",10462,cocktail bars american (traditional) latin american
desi-sawad,"2146 starling avenue, ,",10462,indian pakistani
marco's salumeria leone,"788 morris park ave, ,",10462,delis
circle pizza,"112 hugh j grant cir, ,",10462,pizza
dunkin donuts & baskin robbins,"699 morris park avenue, ,",10462,fast food
golden eagle restaurant,"975 morris park ave, ,",10462,diners
domand deli & caterers,"1301 castle hill avenue, ,",10462,delis sandwiches
burger king,"2179 white plains rd, ,",10462,burgers
pinstripes sports bar & grill,"1161 castle hill ave, ,",10462,sports bars american (traditional) spanish
zerega avenue deli,"1130 zerega ave, ,",10462,delis
dawaat,", 2104 starling ave,",10462,indian pakistani
applebee's,"65 metropolitan oval, ,",10462,american (traditional) sports bars burgers
panda restaurant,"791 lydig ave, ,",10462,chinese
marisco centro seafood restaurant & fish market,"1160 castle hill ave, ,",10462,caribbean seafood spanish
sing hing chinese kitchen,"1520 metropolitan ave, ,",10462,chinese
subway,"2173 white plains rd, ,",10462,sandwiches fast food
shahi kabab and curry,"641 lydig ave, ,",10462,pakistani
pelham cafe,"2145 cruger ave,",10462,desserts salad breakfast & brunch
la onda cafe,"2009 white plains rd, ,",10462,mexican
lorraine's bar & grill,"1410 unionport rd, ,",10462,bars american (traditional)
bronx cafe,"1765 bronxdale ave, ,",10462,cafes
domino's pizza,"738 morris park ave, ,",10462,pizza chicken wings sandwiches
wendy's,"2140 westchester ave, ,",10462,fast food burgers
primaver pizza,761 morris park ave,10462,pizza
parkchester fish & chips restaurant,"1884 archer st, ,",10462,fish & chips
rawal rawail,"641 lydig ave, ,",10462,indian
hotspot deli & grocery,"2143 barnes ave, ,",10462,delis convenience stores
grameen restaurant,"2104 starling ave, ,",10462,american (new)
new morris deli & grocery,"744 morris park ave, ,",10462,delis grocery sandwiches
luciano pizza,"1005a morris park avenue, ,",10462,pizza
sing garden restaurant,"1165 castle hill ave, ,",10462,chinese
golden krust caribbean bakery and grill,"1438 metropolitan ave, ,",10462,caribbean bakeries
peking kitchen,"724 lydig avenue, ,",10462,restaurants
spring garden,"2066 wallace ave, ,",10462,chinese
nino gourmet deli,"2141 white plains rd, ,",10462,delis
popeyes louisiana kitchen,"60 metropolitan oval,",10462,fast food chicken wings
pizza plus bistro,"2323 westchester ave,",10462,pizza modern european
king wok,"2096 starling avenue, ,",10462,chinese
burger king,"60 metropolitan oval, ,",10462,burgers fast food
big american deli,1400 castle hill ave,10462,delis sandwiches
great wall chinese restaurant,"1476 white plains rd, ,",10462,chinese
jerry's pizzeria,"2094 starling ave, ,",10462,pizza
the pizza place,"1665 metropolitan ave, ,",10462,pizza
delicious food deli cafe,"2148 w chester ave, ,",10462,mexican
mcdonald's,"1982 westchester ave, ,",10462,burgers fast food
arthur avenue retail market,"2344 arthur ave, ,",10462,meat shops
lulu's luncheonette,"1191 castle hill ave, ,",10462,diners cafes
dynasty chinese restaurant,"1470 e ave, ,",10462,chinese
frank & joe's deli,"1700 zerega avenue, ,",10462,delis sandwiches
mr-pizza,"1448 e ave, ,",10462,pizza
hut fried chicken & pizza,"1401 white plains rd, ,",10462,pizza halal food american (traditional)
blimpie,2200 westchester avenue,10462,sandwiches
